record_id,collection_round,route,airline,flight,departure_date,collection_time,booking_horizon,cabin,base_fare,fuel_surcharge,udf,convenience_fee,gst,total_fare,availability,source,quality_status,exclusion_reason
1747,12,BLR-HYD,Air India,AI257,2026-08-26,2026-07-27,T+30,Economy,3435.0,271,136,226,452,4520.0,Available,OTA,Valid,
1748,12,BLR-HYD,Air India,AI356,2026-08-26,2026-08-11,T+15,Economy,4119.0,325,163,271,542,5420.0,Available,OTA,Valid,
1749,12,BLR-HYD,Air India,AI286,2026-08-26,2026-08-19,T+7,Economy,4803.0,379,190,316,632,6320.0,Available,OTA,Valid,
1750,12,BLR-HYD,Air India,AI959,2026-08-26,2026-08-25,T+1,Economy,4826.0,381,190,318,635,6350.0,Available,Airline Site,Valid,
1751,12,BLR-HYD,Akasa,AK991,2026-08-26,2026-07-12,T+45,Economy,2622.0,207,104,172,345,3450.0,Available,Airline Site,Valid,
1752,12,BLR-HYD,Akasa,AK504,2026-08-26,2026-07-27,T+30,Economy,3336.0,263,132,220,439,4390.0,Available,OTA,Valid,
1753,12,BLR-HYD,Akasa,AK303,2026-08-26,2026-08-11,T+15,Economy,4750.0,375,188,312,625,6250.0,Available,OTA,Valid,
1754,12,BLR-HYD,Akasa,AK607,2026-08-26,2026-08-19,T+7,Economy,4560.0,360,180,300,600,6000.0,Available,Airline Site,Valid,
1755,12,BLR-HYD,Akasa,AK509,2026-08-26,2026-08-25,T+1,Economy,5213.0,412,206,343,686,6860.0,Available,OTA,Valid,
1756,12,DEL-MAA,IndiGo,IN452,2026-08-26,2026-07-12,T+45,Economy,2758.0,218,109,182,363,3630.0,Available,Airline Site,Valid,
1757,12,DEL-MAA,IndiGo,IN539,2026-08-26,2026-07-27,T+30,Economy,3663.0,289,145,241,482,4820.0,Available,Airline Site,Valid,
1758,12,DEL-MAA,IndiGo,IN597,2026-08-26,2026-08-11,T+15,Economy,4674.0,369,184,308,615,6150.0,Available,OTA,Valid,
1759,12,DEL-MAA,IndiGo,IN623,2026-08-26,2026-08-19,T+7,Economy,4917.0,388,194,324,647,6470.0,Available,OTA,Valid,
1760,12,DEL-MAA,IndiGo,IN817,2026-08-26,2026-08-25,T+1,Economy,6217.0,491,245,409,818,8180.0,Available,OTA,Valid,
1761,12,DEL-MAA,Air India,AI817,2026-08-26,2026-07-12,T+45,Economy,2477.0,196,98,163,326,3260.0,Available,Airline Site,Valid,
1762,12,DEL-MAA,Air India,AI744,2026-08-26,2026-07-27,T+30,Economy,3230.0,255,128,212,425,4250.0,Available,Airline Site,Valid,
1763,12,DEL-MAA,Air India,AI380,2026-08-26,2026-08-11,T+15,Economy,3808.0,301,150,250,501,5010.0,Available,Airline Site,Valid,
1764,12,DEL-MAA,Air India,AI193,2026-08-26,2026-08-19,T+7,Economy,4545.0,359,179,299,598,5980.0,Available,OTA,Valid,
1765,12,DEL-MAA,Air India,AI748,2026-08-26,2026-08-25,T+1,Economy,4765.0,376,188,314,627,6270.0,Available,Airline Site,Valid,
1766,12,DEL-MAA,Akasa,AK759,2026-08-26,2026-07-12,T+45,Economy,2508.0,198,99,165,330,3300.0,Available,Airline Site,Valid,
1767,12,DEL-MAA,Akasa,AK459,2026-08-26,2026-07-27,T+30,Economy,3237.0,256,128,213,426,4260.0,Available,Airline Site,Valid,
1768,12,DEL-MAA,Akasa,AK141,2026-08-26,2026-08-11,T+15,Economy,3997.0,316,158,263,526,5260.0,Sold Out,OTA,Flagged,Sold out at collection time
1769,12,DEL-MAA,Akasa,AK721,2026-08-26,2026-08-19,T+7,Economy,4408.0,348,174,290,580,5800.0,Available,Airline Site,Valid,
1770,12,DEL-MAA,Akasa,AK442,2026-08-26,2026-08-25,T+1,Economy,4765.0,376,188,314,627,6270.0,Available,Airline Site,Valid,
1771,12,BOM-MAA,IndiGo,IN469,2026-08-26,2026-07-12,T+45,Economy,3997.0,316,158,263,526,5260.0,Available,OTA,Valid,
1772,12,BOM-MAA,IndiGo,IN719,2026-08-26,2026-07-27,T+30,Economy,5715.0,451,226,376,752,7520.0,Available,OTA,Valid,
1773,12,BOM-MAA,IndiGo,IN208,2026-08-26,2026-08-11,T+15,Economy,6505.0,514,257,428,856,8560.0,Available,Airline Site,Valid,
1774,12,BOM-MAA,IndiGo,IN770,2026-08-26,2026-08-19,T+7,Economy,7113.0,562,281,468,936,9360.0,Available,Airline Site,Valid,
1775,12,BOM-MAA,IndiGo,IN176,2026-08-26,2026-08-25,T+1,Economy,8915.0,704,352,586,1173,11730.0,Available,OTA,Valid,
1776,12,BOM-MAA,Air India,AI646,2026-08-26,2026-07-12,T+45,Economy,3853.0,304,152,254,507,5070.0,Available,Airline Site,Valid,
1777,12,BOM-MAA,Air India,AI828,2026-08-26,2026-07-27,T+30,Economy,4856.0,383,192,320,639,6390.0,Available,OTA,Valid,
1778,12,BOM-MAA,Air India,AI834,2026-08-26,2026-08-11,T+15,Economy,6923.0,547,273,456,911,9110.0,Available,OTA,Valid,
1779,12,BOM-MAA,Air India,AI615,2026-08-26,2026-08-19,T+7,Economy,6429.0,508,254,423,846,8460.0,Available,Airline Site,Valid,
1780,12,BOM-MAA,Air India,AI232,2026-08-26,2026-08-25,T+1,Economy,7957.0,628,314,524,1047,10470.0,Available,Airline Site,Valid,
1781,12,BOM-MAA,Akasa,AK507,2026-08-26,2026-07-12,T+45,Economy,4234.0,334,167,278,557,5570.0,Available,Airline Site,Valid,
1782,12,BOM-MAA,Akasa,AK493,2026-08-26,2026-07-27,T+30,Economy,5480.0,433,216,360,721,7210.0,Available,OTA,Valid,
1783,12,BOM-MAA,Akasa,AK288,2026-08-26,2026-08-11,T+15,Economy,6862.0,542,271,452,903,9030.0,Sold Out,Airline Site,Flagged,Sold out at collection time
1784,12,BOM-MAA,Akasa,AK909,2026-08-26,2026-08-19,T+7,Economy,7797.0,616,308,513,1026,10260.0,Available,OTA,Valid,
1785,12,BOM-MAA,Akasa,AK825,2026-08-26,2026-08-25,T+1,Economy,7919.0,625,313,521,1042,10420.0,Available,Airline Site,Valid,
1786,12,CCU-BLR,IndiGo,IN251,2026-08-26,2026-07-12,T+45,Economy,2189.0,173,86,144,288,2880.0,Available,OTA,Valid,
1787,12,CCU-BLR,IndiGo,IN909,2026-08-26,2026-07-27,T+30,Economy,3154.0,249,124,208,415,4150.0,Available,Airline Site,Valid,
1788,12,CCU-BLR,IndiGo,IN218,2026-08-26,2026-08-11,T+15,Economy,4119.0,325,163,271,542,5420.0,Sold Out,OTA,Flagged,Sold out at collection time
1789,12,CCU-BLR,IndiGo,IN432,2026-08-26,2026-08-19,T+7,Economy,4491.0,355,177,296,591,5910.0,Available,OTA,Valid,
1790,12,CCU-BLR,IndiGo,IN726,2026-08-26,2026-08-25,T+1,Economy,4773.0,377,188,314,628,6280.0,Available,Airline Site,Valid,
1791,12,CCU-BLR,Air India,AI848,2026-08-26,2026-07-12,T+45,Economy,2508.0,198,99,165,330,3300.0,Available,Airline Site,Valid,
1792,12,CCU-BLR,Air India,AI773,2026-08-26,2026-07-27,T+30,Economy,3214.0,254,127,212,423,4230.0,Available,Airline Site,Valid,
1793,12,CCU-BLR,Air India,AI769,2026-08-26,2026-08-11,T+15,Economy,4538.0,358,179,298,597,5970.0,Available,Airline Site,Valid,
1794,12,CCU-BLR,Air India,AI375,2026-08-26,2026-08-19,T+7,Economy,5024.0,397,198,330,661,6610.0,Available,OTA,Valid,
1795,12,CCU-BLR,Air India,AI843,2026-08-26,2026-08-25,T+1,Economy,4629.0,365,183,304,609,6090.0,Available,Airline Site,Valid,
1796,12,CCU-BLR,Akasa,AK289,2026-08-26,2026-07-12,T+45,Economy,2615.0,206,103,172,344,3440.0,Available,Airline Site,Valid,
1797,12,CCU-BLR,Akasa,AK846,2026-08-26,2026-07-27,T+30,Economy,3458.0,273,136,228,455,4550.0,Available,OTA,Valid,
1798,12,CCU-BLR,Akasa,AK281,2026-08-26,2026-08-11,T+15,Economy,4021.0,317,159,264,529,5290.0,Available,Airline Site,Valid,
1799,12,CCU-BLR,Akasa,AK351,2026-08-26,2026-08-19,T+7,Economy,4423.0,349,175,291,582,5820.0,Available,OTA,Valid,
1800,12,CCU-BLR,Akasa,AK844,2026-08-26,2026-08-25,T+1,Economy,4886.0,386,193,322,643,6430.0,Available,Airline Site,Valid,
1801,13,DEL-BOM,IndiGo,IN881,2026-08-27,2026-07-13,T+45,Economy,4309.0,340,170,284,567,5670.0,Available,Airline Site,Valid,
1802,13,DEL-BOM,IndiGo,IN374,2026-08-27,2026-07-28,T+30,Economy,5541.0,437,219,364,729,7290.0,Available,Airline Site,Valid,
1803,13,DEL-BOM,IndiGo,IN910,2026-08-27,2026-08-12,T+15,Economy,7379.0,583,291,486,971,9710.0,Available,OTA,Valid,
1804,13,DEL-BOM,IndiGo,IN242,2026-08-27,2026-08-20,T+7,Economy,8398.0,663,332,552,1105,11050.0,Available,OTA,Valid,
1805,13,DEL-BOM,IndiGo,IN590,2026-08-27,2026-08-26,T+1,Economy,9120.0,720,360,600,1200,12000.0,Available,Airline Site,Valid,
1806,13,DEL-BOM,Air India,AI121,2026-08-27,2026-07-13,T+45,Economy,4386.0,346,173,288,577,5770.0,Available,Airline Site,Valid,
1807,13,DEL-BOM,Air India,AI956,2026-08-27,2026-07-28,T+30,Economy,5791.0,457,229,381,762,7620.0,Available,Airline Site,Valid,
1808,13,DEL-BOM,Air India,AI537,2026-08-27,2026-08-12,T+15,Economy,7797.0,616,308,513,1026,10260.0,Available,OTA,Valid,
1809,13,DEL-BOM,Air India,AI800,2026-08-27,2026-08-20,T+7,Economy,8391.0,662,331,552,1104,11040.0,Available,Airline Site,Valid,
1810,13,DEL-BOM,Air India,AI329,2026-08-27,2026-08-26,T+1,Economy,9098.0,718,359,598,1197,11970.0,Available,OTA,Valid,
1811,13,DEL-BOM,Akasa,AK186,2026-08-27,2026-07-13,T+45,Economy,4119.0,325,163,271,542,5420.0,Available,Airline Site,Valid,
1812,13,DEL-BOM,Akasa,AK714,2026-08-27,2026-07-28,T+30,Economy,5472.0,432,216,360,720,7200.0,Available,OTA,Valid,
1813,13,DEL-BOM,Akasa,AK408,2026-08-27,2026-08-12,T+15,Economy,6733.0,532,266,443,886,8860.0,Available,OTA,Valid,
1814,13,DEL-BOM,Akasa,AK611,2026-08-27,2026-08-20,T+7,Economy,7493.0,592,296,493,986,9860.0,Available,OTA,Valid,
1815,13,DEL-BOM,Akasa,AK178,2026-08-27,2026-08-26,T+1,Economy,9294.0,734,367,612,1223,12230.0,Available,Airline Site,Valid,
1816,13,DEL-BLR,IndiGo,IN915,2026-08-27,2026-07-13,T+45,Economy,2265.0,179,89,149,298,2980.0,Available,OTA,Valid,
1817,13,DEL-BLR,IndiGo,IN537,2026-08-27,2026-07-28,T+30,Economy,3116.0,246,123,205,410,4100.0,Available,OTA,Valid,
1818,13,DEL-BLR,IndiGo,IN230,2026-08-27,2026-08-12,T+15,Economy,3557.0,281,140,234,468,4680.0,Available,OTA,Valid,
1819,13,DEL-BLR,IndiGo,IN592,2026-08-27,2026-08-20,T+7,Economy,4149.0,328,164,273,546,5460.0,Available,OTA,Valid,
1820,13,DEL-BLR,IndiGo,IN241,2026-08-27,2026-08-26,T+1,Economy,4757.0,376,188,313,626,6260.0,Available,Airline Site,Valid,
1821,13,DEL-BLR,Air India,AI604,2026-08-27,2026-07-13,T+45,Economy,2394.0,189,94,158,315,3150.0,Available,Airline Site,Valid,
1822,13,DEL-BLR,Air India,AI531,2026-08-27,2026-07-28,T+30,Economy,3192.0,252,126,210,420,4200.0,Available,Airline Site,Valid,
1823,13,DEL-BLR,Air India,AI102,2026-08-27,2026-08-12,T+15,Economy,4149.0,328,164,273,546,5460.0,Available,Airline Site,Valid,
1824,13,DEL-BLR,Air India,AI236,2026-08-27,2026-08-20,T+7,Economy,4355.0,344,172,286,573,5730.0,Available,Airline Site,Valid,
1825,13,DEL-BLR,Air India,AI969,2026-08-27,2026-08-26,T+1,Economy,5275.0,416,208,347,694,6940.0,Available,Airline Site,Valid,
1826,13,DEL-BLR,Akasa,AK531,2026-08-27,2026-07-13,T+45,Economy,2394.0,189,94,158,315,3150.0,Available,Airline Site,Valid,
1827,13,DEL-BLR,Akasa,AK812,2026-08-27,2026-07-28,T+30,Economy,2926.0,231,116,192,385,3850.0,Available,OTA,Valid,
1828,13,DEL-BLR,Akasa,AK534,2026-08-27,2026-08-12,T+15,Economy,4218.0,333,166,278,555,5550.0,Available,Airline Site,Valid,
1829,13,DEL-BLR,Akasa,AK957,2026-08-27,2026-08-20,T+7,Economy,4469.0,353,176,294,588,5880.0,Available,Airline Site,Valid,
1830,13,DEL-BLR,Akasa,AK180,2026-08-27,2026-08-26,T+1,Economy,4180.0,330,165,275,550,5500.0,Available,Airline Site,Valid,
1831,13,BOM-BLR,IndiGo,IN861,2026-08-27,2026-07-13,T+45,Economy,2280.0,180,90,150,300,3000.0,Available,OTA,Valid,
1832,13,BOM-BLR,IndiGo,IN554,2026-08-27,2026-07-28,T+30,Economy,3170.0,250,125,208,417,4170.0,Available,Airline Site,Valid,
1833,13,BOM-BLR,IndiGo,IN757,2026-08-27,2026-08-12,T+15,Economy,3709.0,293,146,244,488,4880.0,Sold Out,Airline Site,Flagged,Sold out at collection time
1834,13,BOM-BLR,IndiGo,IN952,2026-08-27,2026-08-20,T+7,Economy,4256.0,336,168,280,560,5600.0,Available,OTA,Valid,
1835,13,BOM-BLR,IndiGo,IN685,2026-08-27,2026-08-26,T+1,Economy,4864.0,384,192,320,640,6400.0,Available,Airline Site,Valid,
1836,13,BOM-BLR,Air India,AI634,2026-08-27,2026-07-13,T+45,Economy,2219.0,175,88,146,292,2920.0,Available,Airline Site,Valid,
1837,13,BOM-BLR,Air India,AI157,2026-08-27,2026-07-28,T+30,Economy,2979.0,235,118,196,392,3920.0,Available,Airline Site,Valid,
1838,13,BOM-BLR,Air India,AI719,2026-08-27,2026-08-12,T+15,Economy,4005.0,316,158,264,527,5270.0,Available,OTA,Valid,
1839,13,BOM-BLR,Air India,AI514,2026-08-27,2026-08-20,T+7,Economy,4082.0,322,161,268,537,5370.0,Available,Airline Site,Valid,
1840,13,BOM-BLR,Air India,AI534,2026-08-27,2026-08-26,T+1,Economy,3869.0,305,153,254,509,5090.0,Available,Airline Site,Valid,
1841,13,BOM-BLR,Akasa,AK443,2026-08-27,2026-07-13,T+45,Economy,2052.0,162,81,135,270,2700.0,Sold Out,OTA,Flagged,Sold out at collection time
1842,13,BOM-BLR,Akasa,AK316,2026-08-27,2026-07-28,T+30,Economy,2553.0,202,101,168,336,3360.0,Available,OTA,Valid,
1843,13,BOM-BLR,Akasa,AK133,2026-08-27,2026-08-12,T+15,Economy,3161.0,250,125,208,416,4160.0,Available,Airline Site,Valid,
1844,13,BOM-BLR,Akasa,AK677,2026-08-27,2026-08-20,T+7,Economy,4234.0,334,167,278,557,5570.0,Available,OTA,Valid,
1845,13,BOM-BLR,Akasa,AK416,2026-08-27,2026-08-26,T+1,Economy,3603.0,284,142,237,474,4740.0,Sold Out,OTA,Flagged,Sold out at collection time
1846,13,DEL-CCU,IndiGo,IN500,2026-08-27,2026-07-13,T+45,Economy,3253.0,257,128,214,428,4280.0,Available,Airline Site,Valid,
1847,13,DEL-CCU,IndiGo,IN517,2026-08-27,2026-07-28,T+30,Economy,4439.0,350,175,292,584,5840.0,Available,Airline Site,Valid,
1848,13,DEL-CCU,IndiGo,IN124,2026-08-27,2026-08-12,T+15,Economy,5685.0,449,224,374,748,7480.0,Available,OTA,Valid,
1849,13,DEL-CCU,IndiGo,IN138,2026-08-27,2026-08-20,T+7,Economy,6308.0,498,249,415,830,8300.0,Available,Airline Site,Valid,
1850,13,DEL-CCU,IndiGo,IN740,2026-08-27,2026-08-26,T+1,Economy,6779.0,535,268,446,892,8920.0,Available,Airline Site,Valid,
1851,13,DEL-CCU,Air India,AI887,2026-08-27,2026-07-13,T+45,Economy,3275.0,259,129,216,431,4310.0,Available,OTA,Valid,
1852,13,DEL-CCU,Air India,AI397,2026-08-27,2026-07-28,T+30,Economy,4256.0,336,168,280,560,5600.0,Available,OTA,Valid,
1853,13,DEL-CCU,Air India,AI799,2026-08-27,2026-08-12,T+15,Economy,5077.0,401,200,334,668,6680.0,Available,Airline Site,Valid,
1854,13,DEL-CCU,Air India,AI256,2026-08-27,2026-08-20,T+7,Economy,6840.0,540,270,450,900,9000.0,Available,OTA,Valid,
1855,13,DEL-CCU,Air India,AI884,2026-08-27,2026-08-26,T+1,Economy,5761.0,455,227,379,758,7580.0,Available,Airline Site,Valid,
1856,13,DEL-CCU,Akasa,AK402,2026-08-27,2026-07-13,T+45,Economy,2957.0,233,117,194,389,3890.0,Available,OTA,Valid,
1857,13,DEL-CCU,Akasa,AK172,2026-08-27,2026-07-28,T+30,Economy,4073.0,322,161,268,536,5360.0,Available,OTA,Valid,
1858,13,DEL-CCU,Akasa,AK362,2026-08-27,2026-08-12,T+15,Economy,4872.0,385,192,320,641,6410.0,Available,OTA,Valid,
1859,13,DEL-CCU,Akasa,AK226,2026-08-27,2026-08-20,T+7,Economy,5754.0,454,227,378,757,7570.0,Available,OTA,Valid,
1860,13,DEL-CCU,Akasa,AK510,2026-08-27,2026-08-26,T+1,Economy,5548.0,438,219,365,730,7300.0,Available,Airline Site,Valid,
1861,13,DEL-HYD,IndiGo,IN185,2026-08-27,2026-07-13,T+45,Economy,3018.0,238,119,198,397,3970.0,Available,OTA,Valid,
1862,13,DEL-HYD,IndiGo,IN798,2026-08-27,2026-07-28,T+30,Economy,4082.0,322,161,268,537,5370.0,Sold Out,Airline Site,Flagged,Sold out at collection time
1863,13,DEL-HYD,IndiGo,IN940,2026-08-27,2026-08-12,T+15,Economy,5342.0,422,211,352,703,7030.0,Available,Airline Site,Valid,
1864,13,DEL-HYD,IndiGo,IN262,2026-08-27,2026-08-20,T+7,Economy,6125.0,484,242,403,806,8060.0,Available,Airline Site,Valid,
1865,13,DEL-HYD,IndiGo,IN785,2026-08-27,2026-08-26,T+1,Economy,5890.0,465,232,388,775,7750.0,Available,OTA,Valid,
1866,13,DEL-HYD,Air India,AI211,2026-08-27,2026-07-13,T+45,Economy,3078.0,243,122,202,405,4050.0,Available,Airline Site,Valid,
1867,13,DEL-HYD,Air India,AI886,2026-08-27,2026-07-28,T+30,Economy,4400.0,347,174,290,579,5790.0,Available,OTA,Valid,
1868,13,DEL-HYD,Air India,AI718,2026-08-27,2026-08-12,T+15,Economy,4909.0,388,194,323,646,6460.0,Available,OTA,Valid,
1869,13,DEL-HYD,Air India,AI658,2026-08-27,2026-08-20,T+7,Economy,5190.0,410,205,342,683,6830.0,Available,OTA,Valid,
1870,13,DEL-HYD,Air India,AI681,2026-08-27,2026-08-26,T+1,Economy,5503.0,434,217,362,724,7240.0,Sold Out,OTA,Flagged,Sold out at collection time
1871,13,DEL-HYD,Akasa,AK584,2026-08-27,2026-07-13,T+45,Economy,2827.0,223,112,186,372,3720.0,Available,Airline Site,Valid,
1872,13,DEL-HYD,Akasa,AK800,2026-08-27,2026-07-28,T+30,Economy,4028.0,318,159,265,530,5300.0,Available,OTA,Valid,
1873,13,DEL-HYD,Akasa,AK170,2026-08-27,2026-08-12,T+15,Economy,4727.0,373,187,311,622,6220.0,Available,Airline Site,Valid,
1874,13,DEL-HYD,Akasa,AK992,2026-08-27,2026-08-20,T+7,Economy,5069.0,400,200,334,667,6670.0,Available,Airline Site,Valid,
1875,13,DEL-HYD,Akasa,AK950,2026-08-27,2026-08-26,T+1,Economy,5776.0,456,228,380,760,7600.0,Available,OTA,Valid,
1876,13,BOM-HYD,IndiGo,IN529,2026-08-27,2026-07-13,T+45,Economy,3071.0,242,121,202,404,4040.0,Available,Airline Site,Valid,
1877,13,BOM-HYD,IndiGo,IN809,2026-08-27,2026-07-28,T+30,Economy,4408.0,348,174,290,580,5800.0,Available,Airline Site,Valid,
1878,13,BOM-HYD,IndiGo,IN303,2026-08-27,2026-08-12,T+15,Economy,5457.0,431,215,359,718,7180.0,Available,Airline Site,Valid,
1879,13,BOM-HYD,IndiGo,IN851,2026-08-27,2026-08-20,T+7,Economy,5776.0,456,228,380,760,7600.0,Available,OTA,Valid,
1880,13,BOM-HYD,IndiGo,IN251,2026-08-27,2026-08-26,T+1,Economy,5677.0,448,224,374,747,7470.0,Available,OTA,Valid,
1881,13,BOM-HYD,Air India,AI633,2026-08-27,2026-07-13,T+45,Economy,2714.0,214,107,178,357,3570.0,Available,OTA,Valid,
1882,13,BOM-HYD,Air India,AI749,2026-08-27,2026-07-28,T+30,Economy,3967.0,313,157,261,522,5220.0,Available,Airline Site,Valid,
1883,13,BOM-HYD,Air India,AI292,2026-08-27,2026-08-12,T+15,Economy,4278.0,338,169,282,563,5630.0,Available,Airline Site,Valid,
1884,13,BOM-HYD,Air India,AI314,2026-08-27,2026-08-20,T+7,Economy,5176.0,409,204,340,681,6810.0,Available,Airline Site,Valid,
1885,13,BOM-HYD,Air India,AI409,2026-08-27,2026-08-26,T+1,Economy,5312.0,419,210,350,699,6990.0,Available,Airline Site,Valid,
1886,13,BOM-HYD,Akasa,AK520,2026-08-27,2026-07-13,T+45,Economy,3062.0,242,121,202,403,4030.0,Available,OTA,Valid,
1887,13,BOM-HYD,Akasa,AK216,2026-08-27,2026-07-28,T+30,Economy,4218.0,333,166,278,555,5550.0,Available,OTA,Valid,
1888,13,BOM-HYD,Akasa,AK709,2026-08-27,2026-08-12,T+15,Economy,5038.0,398,199,332,663,6630.0,Available,OTA,Valid,
1889,13,BOM-HYD,Akasa,AK805,2026-08-27,2026-08-20,T+7,Economy,5754.0,454,227,378,757,7570.0,Available,OTA,Valid,
1890,13,BOM-HYD,Akasa,AK977,2026-08-27,2026-08-26,T+1,Economy,6688.0,528,264,440,880,8800.0,Available,Airline Site,Valid,
1891,13,BLR-HYD,IndiGo,IN521,2026-08-27,2026-07-13,T+45,Economy,2546.0,201,100,168,335,3350.0,Available,Airline Site,Valid,
1892,13,BLR-HYD,IndiGo,IN925,2026-08-27,2026-07-28,T+30,Economy,3474.0,274,137,228,457,4570.0,Sold Out,OTA,Flagged,Sold out at collection time
1893,13,BLR-HYD,IndiGo,IN895,2026-08-27,2026-08-12,T+15,Economy,4515.0,356,178,297,594,5940.0,Available,OTA,Valid,
1894,13,BLR-HYD,IndiGo,IN227,2026-08-27,2026-08-20,T+7,Economy,4453.0,352,176,293,586,5860.0,Available,OTA,Valid,
1895,13,BLR-HYD,IndiGo,IN820,2026-08-27,2026-08-26,T+1,Economy,5115.0,404,202,336,673,6730.0,Available,OTA,Valid,
1896,13,BLR-HYD,Air India,AI390,2026-08-27,2026-07-13,T+45,Economy,2432.0,192,96,160,320,3200.0,Available,OTA,Valid,
1897,13,BLR-HYD,Air India,AI524,2026-08-27,2026-07-28,T+30,Economy,3344.0,264,132,220,440,4400.0,Available,Airline Site,Valid,
1898,13,BLR-HYD,Air India,AI115,2026-08-27,2026-08-12,T+15,Economy,4515.0,356,178,297,594,5940.0,Sold Out,OTA,Flagged,Sold out at collection time
1899,13,BLR-HYD,Air India,AI859,2026-08-27,2026-08-20,T+7,Economy,5031.0,397,199,331,662,6620.0,Available,OTA,Valid,
1900,13,BLR-HYD,Air India,AI540,2026-08-27,2026-08-26,T+1,Economy,4636.0,366,183,305,610,6100.0,Available,OTA,Valid,
1901,13,BLR-HYD,Akasa,AK920,2026-08-27,2026-07-13,T+45,Economy,2629.0,208,104,173,346,3460.0,Available,OTA,Valid,
1902,13,BLR-HYD,Akasa,AK845,2026-08-27,2026-07-28,T+30,Economy,3344.0,264,132,220,440,4400.0,Available,OTA,Valid,
1903,13,BLR-HYD,Akasa,AK201,2026-08-27,2026-08-12,T+15,Economy,4377.0,346,173,288,576,5760.0,Available,Airline Site,Valid,
1904,13,BLR-HYD,Akasa,AK903,2026-08-27,2026-08-20,T+7,Economy,4902.0,387,194,322,645,6450.0,Available,OTA,Valid,
1905,13,BLR-HYD,Akasa,AK430,2026-08-27,2026-08-26,T+1,Economy,5533.0,437,218,364,728,7280.0,Available,Airline Site,Valid,
1906,13,DEL-MAA,IndiGo,IN732,2026-08-27,2026-07-13,T+45,Economy,2295.0,181,91,151,302,3020.0,Available,Airline Site,Valid,
1907,13,DEL-MAA,IndiGo,IN851,2026-08-27,2026-07-28,T+30,Economy,3101.0,245,122,204,408,4080.0,Available,OTA,Valid,
1908,13,DEL-MAA,IndiGo,IN291,2026-08-27,2026-08-12,T+15,Economy,4157.0,328,164,274,547,5470.0,Available,Airline Site,Valid,
1909,13,DEL-MAA,IndiGo,IN351,2026-08-27,2026-08-20,T+7,Economy,4234.0,334,167,278,557,5570.0,Available,OTA,Valid,
1910,13,DEL-MAA,IndiGo,IN381,2026-08-27,2026-08-26,T+1,Economy,5107.0,403,202,336,672,6720.0,Available,Airline Site,Valid,
1911,13,DEL-MAA,Air India,AI205,2026-08-27,2026-07-13,T+45,Economy,2667.0,211,105,176,351,3510.0,Available,Airline Site,Valid,
1912,13,DEL-MAA,Air India,AI284,2026-08-27,2026-07-28,T+30,Economy,3366.0,266,133,222,443,4430.0,Available,OTA,Valid,
1913,13,DEL-MAA,Air India,AI312,2026-08-27,2026-08-12,T+15,Economy,4940.0,390,195,325,650,6500.0,Available,OTA,Valid,
1914,13,DEL-MAA,Air India,AI598,2026-08-27,2026-08-20,T+7,Economy,5320.0,420,210,350,700,7000.0,Available,Airline Site,Valid,
1915,13,DEL-MAA,Air India,AI421,2026-08-27,2026-08-26,T+1,Economy,4985.0,394,197,328,656,6560.0,Available,OTA,Valid,
1916,13,DEL-MAA,Akasa,AK282,2026-08-27,2026-07-13,T+45,Economy,2667.0,211,105,176,351,3510.0,Available,Airline Site,Valid,
1917,13,DEL-MAA,Akasa,AK455,2026-08-27,2026-07-28,T+30,Economy,3504.0,277,138,230,461,4610.0,Available,Airline Site,Valid,
1918,13,DEL-MAA,Akasa,AK224,2026-08-27,2026-08-12,T+15,Economy,4423.0,349,175,291,582,5820.0,Available,Airline Site,Valid,
1919,13,DEL-MAA,Akasa,AK879,2026-08-27,2026-08-20,T+7,Economy,5237.0,413,207,344,689,6890.0,Available,OTA,Valid,
1920,13,DEL-MAA,Akasa,AK435,2026-08-27,2026-08-26,T+1,Economy,4971.0,392,196,327,654,6540.0,Available,Airline Site,Valid,
1921,13,BOM-MAA,IndiGo,IN194,2026-08-27,2026-07-13,T+45,Economy,4287.0,338,169,282,564,5640.0,Available,OTA,Valid,
1922,13,BOM-MAA,IndiGo,IN546,2026-08-27,2026-07-28,T+30,Economy,5875.0,464,232,386,773,7730.0,Available,OTA,Valid,
1923,13,BOM-MAA,IndiGo,IN302,2026-08-27,2026-08-12,T+15,Economy,7783.0,614,307,512,1024,10240.0,Available,OTA,Valid,
1924,13,BOM-MAA,IndiGo,IN912,2026-08-27,2026-08-20,T+7,Economy,8717.0,688,344,574,1147,11470.0,Available,OTA,Valid,
1925,13,BOM-MAA,IndiGo,IN839,2026-08-27,2026-08-26,T+1,Economy,7851.0,620,310,516,1033,10330.0,Available,OTA,Valid,
1926,13,BOM-MAA,Air India,AI737,2026-08-27,2026-07-13,T+45,Economy,3967.0,313,157,261,522,5220.0,Available,OTA,Valid,
1927,13,BOM-MAA,Air India,AI482,2026-08-27,2026-07-28,T+30,Economy,5229.0,413,206,344,688,6880.0,Available,Airline Site,Valid,
1928,13,BOM-MAA,Air India,AI623,2026-08-27,2026-08-12,T+15,Economy,6703.0,529,265,441,882,8820.0,Available,OTA,Valid,
1929,13,BOM-MAA,Air India,AI760,2026-08-27,2026-08-20,T+7,Economy,7136.0,563,282,470,939,9390.0,Available,OTA,Valid,
